SeqID	Len
uc009tgd.2	3064
uc012aub.1	516
uc009oxs.1	936
uc009aju.1	4437
uc009mpt.1	2554
uc008rqc.1	709
uc008ipi.2	5091
uc007dpa.1	875
uc008dwm.1	2224
uc009fid.1	2803
uc007jyt.1	1440
uc008qhn.2	2755
uc008ipu.1	2423
uc008zug.1	2843
uc008izm.1	10970
uc009rlu.1	1872
uc008cls.1	865
uc009dsg.1	2676
uc008isz.1	1317
uc007qpx.1	2731
uc009rpm.1	718
uc011yew.1	921
uc009jvd.1	2684
uc009gwc.1	1892
uc009eoj.1	6192
uc008aok.2	5831
uc008tbk.2	889
uc009ngj.1	659
uc007dld.1	3978
uc007qjh.1	4634
uc009uey.1	918
uc008hia.1	5723
uc009sad.1	466
uc008bpi.1	517
uc012gxl.1	2904
uc008sfl.1	5047
uc008omr.1	3727
uc008jfg.1	2606
uc008aal.2	805
uc009cqt.1	41
uc009ccr.1	909
uc008iri.2	3835
uc007pwj.1	686
uc009hba.2	3499
uc007nfb.2	7089
uc012evm.1	2770
uc007nhs.1	2997
uc007lci.2	2581
uc007pbs.1	1092
uc007kji.2	5044
uc008uhe.1	1950
uc009sze.1	978
uc007qro.2	2213
uc009asr.1	30
uc012abr.1	1463
uc007apj.2	5040
uc009hsm.1	32
uc008abo.1	1724
uc009pqw.1	598
uc012abn.1	2543
uc008qsh.2	4108
uc008jke.1	2565
uc009rnk.1	3031
uc009icj.2	11067
uc007bzi.1	1843
uc008yxa.1	31
uc012gfm.1	4654
uc008hxt.1	2182
uc012glm.1	29
uc009qwz.2	3618
uc009fqc.1	2282
uc012ala.1	70
uc009ngy.2	3012
uc007cey.2	2107
uc008tng.1	819
uc009mnz.2	1534
uc011ywf.1	2509
uc009nhs.1	1414
uc007dgu.1	1401
uc009hzj.2	4486
uc009cqh.2	941
uc011xhc.1	1133
uc007bzd.1	1404
uc008nps.1	2839
uc012duh.1	1266
uc008vui.2	1137
uc009iqw.1	2513
uc008kdk.1	3593
uc007ljv.2	612
uc009eha.1	1159
uc008ael.1	2128
uc009lci.1	985
uc009spn.1	733
uc009pip.1	2089
uc007rdn.1	3456
uc009obb.1	3920
uc012fxn.1	2615
uc008yfi.1	3431
uc012fzz.1	916
uc007oju.1	2157
uc011xui.1	2281
uc009jhn.1	1217
uc007pvl.1	1265
uc007xhf.1	1650
uc007fvy.1	2493
uc008xqa.1	8175
uc008sdz.2	2287
uc007kda.1	570
uc007wfr.2	876
uc007max.1	2088
uc008uiu.1	3543
uc009svu.2	894
uc008xht.1	2830
uc009tbr.1	5198
uc008wjx.1	454
uc009shn.1	1393
uc007zwr.2	2142
uc011zvv.1	3030
uc012gtb.1	533
uc009sno.1	1181
uc009gej.1	2010
uc007thr.2	5433
uc011ymq.1	33
uc007mcl.1	4160
uc011yho.1	3437
uc012gjd.1	2797
uc009sul.1	640
uc009cel.1	1630
uc007itv.2	5665
uc012cjl.1	3390
uc008zif.1	704
uc008jcm.1	4219
uc011xfl.1	3656
uc009rth.1	3903
uc008yaf.1	3171
uc007xbg.2	871
uc007vrh.1	3478
uc007llg.1	737
uc007hgv.1	4173
uc009oaj.1	1804
uc008vtb.2	2462
uc008exy.1	4572
uc007dpp.2	2582
uc007obm.1	568
uc008zqf.2	2502
uc007jrw.1	5034
uc008whn.1	6252
uc012bfl.1	4315
uc007slk.1	3519
uc008qqq.1	2014
uc007uyz.1	4476
uc012dws.1	7935
uc008jho.1	2474
uc007zqc.1	1331
uc012gkj.1	1186
uc009lld.2	3336
uc007buz.1	2073
uc007aqs.2	639
uc009faf.1	1436
uc008uee.2	983
uc008vdz.1	1525
uc008wei.1	2039
uc008nkr.2	1184
uc008gwd.1	948
uc009gsk.2	1090
uc008cnh.1	966
uc008fha.1	59
uc008bnu.1	30
uc008yql.2	4538
uc008bes.1	2429
uc007ywo.1	2189
uc009bgn.1	1902
uc008kla.2	1079
uc007zxe.1	2462
uc007mrs.1	3318
uc009qvu.1	7993
uc009iun.1	948
uc007ogf.1	3105
uc007aqf.1	2142
uc008vxx.1	520
uc009akm.2	2348
uc008vds.1	3110
uc007rnr.2	4570
uc008awm.1	1892
uc009tku.1	1186
uc007mqi.2	3756
uc009clt.1	4049
uc007ncy.1	1391
uc008xbj.2	3772
uc008etf.1	992
uc009liu.2	4647
uc008ktg.2	3369
uc009lpd.1	6259
uc009ijp.1	998
uc009iri.1	909
uc008ity.2	2432
uc009rwh.2	3328
uc009ibi.1	2302
uc012ebl.1	784
uc007rxz.1	2938
uc007tvm.2	713
uc008znw.1	1423
uc007mkh.1	5404
uc009pms.1	1808
uc007tjy.2	3359
uc009gav.2	1191
uc009bds.1	4884
uc008kqj.1	924
uc009nkg.1	28
uc009tmz.1	1720
uc007xvs.2	1111
uc008lif.1	5054
uc008czq.2	3609
uc008mdu.1	2696
uc009imn.2	1031
uc009glx.1	3546
uc009agn.1	4145
uc008asp.1	2336
uc007grr.2	3239
uc009hyi.1	2864
uc009bfy.1	1170
uc007qkb.1	2940
uc008pui.1	1912
uc008moj.1	1757
uc007wqo.1	32
uc008blv.1	34
uc009hri.1	28
uc009drf.2	2502
uc007oxq.1	3248
uc007zor.1	930
uc012het.1	2204
uc007aff.2	4216
uc009fqj.1	1200
uc012dxe.1	1470
uc007glg.2	5808
uc007bhz.1	9374
uc008mgi.1	1814
uc009qii.1	30
uc008ywo.1	36
uc007zpu.2	3541
uc009slg.2	836
uc009lal.1	323
uc009irf.1	1015
uc009bky.2	4175
uc009dnl.1	1925
uc009cwd.1	1068
uc008soq.2	3726
uc007ywe.2	2872
uc008vpb.1	2018
uc007jds.1	1837
uc007ioq.2	2347
uc009aoz.1	3567
uc008jsi.1	5735
uc009dyz.1	32
uc007xmd.2	1338
uc009lxl.1	3302
uc008ykg.2	1955
uc009lay.1	2908
uc007gbt.1	454
uc012bnp.1	4138
uc009fit.2	858
uc007xjc.1	430
uc007sae.1	3166
uc008ztw.1	1819
uc009hze.1	3781
uc012cdg.1	2672
uc012aqa.1	2592
uc007yob.1	3565
uc008ugv.1	1211
uc009rkz.1	2812
uc007tay.1	778
uc007vdf.1	3866
uc007uyn.2	1868
uc009kse.1	2703
uc007vnl.1	4532
uc007jfv.2	1885
uc008lnn.1	918
uc007dmg.1	5019
uc009ekg.1	1505
uc012dxm.1	777
uc008qrd.2	3242
uc008rlg.2	1444
uc008jlj.2	2251
uc008umx.1	557
uc007pff.1	1359
uc007qfj.1	1696
uc008dnw.2	710
uc007pwr.1	3826
uc007fgw.1	3601
uc007nsi.1	1311
uc008ops.1	1646
uc012fnw.1	672
uc007xmq.1	284
uc008nmx.1	3005
uc007aza.1	2283
uc009kuk.1	3188
uc009rkh.1	863
uc007vkl.1	1292
uc008lbm.1	31
uc008bir.1	35
uc007bbf.2	2615
uc008wjh.1	2375
uc007xwx.1	2006
uc008rfa.1	2132
uc011xpr.1	1225
uc009gdm.1	42
uc008rjq.2	5791
uc007sbl.1	1815
uc009lbt.2	411
uc007lqa.2	4204
uc007ifm.1	1493
uc008vqk.1	2106
uc009kmm.1	3797
uc008zos.2	4402
uc007lur.1	98
uc007ehq.1	2524
uc012atc.1	1117
uc012erp.1	3988
uc007uzo.1	3732
uc009fhi.1	4076
uc007uoj.1	5599
uc008xzr.1	1860
uc007lpu.1	2321
uc009tyj.1	478
uc007cjb.1	1939
uc012dqd.1	1701
uc008cxr.2	3641
uc007yba.2	1331
uc009hak.1	1503
uc008whi.2	1338
uc009jpx.1	101
uc007mad.1	2177
uc007iia.1	1714
uc009hni.1	4216
uc008ted.1	38
uc007waq.1	8439
uc008ghu.1	6340
uc007gsb.1	2282
uc012gmf.1	8219
uc007mrk.1	6028
uc008pmq.1	5887
uc008lfd.1	37
uc009cgg.1	1800
uc009ald.1	886
uc008cpv.1	4558
uc012fal.1	2121
uc009spg.1	602
uc009jyh.1	473
uc007sax.1	2142
uc007khj.1	6321
uc007cxc.1	3445
uc009cpb.2	3803
uc007jlw.1	436
uc007ede.2	3647
uc007pcp.1	1685
uc007xjz.1	2449
uc012ent.1	4067
uc007hmy.2	4715
uc009akr.1	508
uc011wqi.1	3944
uc007msc.1	541
uc008bpq.1	3818
uc009qju.1	29
uc008xbv.1	1980
uc008vvg.1	7454
uc008qdk.1	1799
uc007ulw.1	2638
uc007pey.2	2657
uc007ixy.1	1872
uc009qlr.1	42
uc009pag.1	3243
uc009azf.2	1703
uc008kjz.1	1443
uc009osr.2	4731
uc009tbf.1	2881
uc008yht.1	696
uc007cwj.1	3473
uc011xfy.1	5551
uc008lbp.1	29
uc007cmt.1	1082
uc009nxz.1	2221
uc008qru.1	1307
uc007uko.1	4451
uc009ils.1	3242
uc009srw.1	538
uc008pny.2	6627
uc007cdo.1	3315
uc009dar.1	1339
uc007udi.1	604
uc009egd.1	747
uc008vra.1	2162
uc007kyg.2	3392
uc008nta.2	1301
uc012gqe.1	4749
uc011xoz.1	3427
uc007pon.1	3207
uc009pzz.1	3381
uc009thh.2	3104
uc007ksb.1	3562
uc008zvk.1	4093
uc008fgw.1	52
uc008cmj.1	1161
uc008hdg.1	941
uc008wtg.2	1188
uc008hce.2	1214
uc007bcf.1	2101
uc012gvk.1	2933
uc007uym.2	2279
uc008ulz.2	653
uc008fkn.1	51
uc008byn.2	1626
uc007ven.2	10551
uc009bwj.1	2030
uc009lem.1	2907
uc009edp.1	2547
uc011zyz.1	5891
uc007xup.1	4638
uc009inf.1	2044
uc008gzl.1	6712
uc009dkm.2	6370
uc007epw.2	1802
uc009ual.2	3149
uc008ego.1	2360
uc008gne.1	3599
uc009dam.2	2443
uc007ois.2	1823
uc009oma.1	2022
uc009jvm.1	1142
uc007uyt.2	3798
uc009qbd.2	3461
uc008wzf.1	1299
uc008efx.1	3935
uc012dad.1	921
uc007bpg.1	2650
uc008nst.2	2580
uc008oih.1	1729
uc009jkk.1	7169
uc008ehu.1	2140
uc007teo.1	30
uc009ezj.1	1105
uc008rvx.1	5777
uc007jfp.1	3792
uc011yno.1	2201
uc008oyq.1	50
uc008dgk.2	3864
uc007dbw.2	4302
uc007qpe.1	745
uc012enh.1	2506
uc009tsx.1	2000
uc007yab.2	1527
uc011xkt.1	3510
uc009hxr.1	1979
uc012duk.1	6893
uc008tdz.1	139
uc007xoi.1	2167
uc009ucb.1	2827
uc008mgb.1	2257
uc009hex.1	3503
uc008sgm.1	714
uc007luk.1	103
uc007efm.1	2616
uc007xqt.1	935
uc012cnd.1	1712
uc009nue.2	794
uc008ubk.1	3700
uc009kmy.1	1242
uc009hrr.1	31
uc007ilf.1	7365
uc009qao.1	831
uc009mgk.2	3826
uc009jus.1	2860
uc008rkt.1	4401
uc009tms.2	821
uc008ovr.2	2633
uc009cmk.1	3735
uc009roo.1	1864
uc011zvs.1	1643
uc007dab.1	2660
uc011wkq.1	1094
uc008tbr.1	902
uc007ymt.1	966
uc007mzc.1	876
uc007dgp.1	5182
uc007bwg.1	2950
uc012dbw.1	79
uc008pae.1	4301
uc009ejz.2	2509
uc009ajc.1	1661
uc008mxq.1	31
uc008ymt.1	1740
uc008vdt.1	3290
uc009ace.2	3315
uc009drc.1	2910
uc008uta.2	3186
uc008rpx.1	3022
uc007wcf.2	3737
uc007jwv.1	2686
uc008pjn.2	4975
uc012dec.1	1773
uc007rmx.1	2509
uc007cev.1	1972
uc009rvn.2	3260
uc011xji.1	6012
uc008bgn.1	31
uc007pmn.1	3681
uc011ymo.1	37
uc007hww.1	5460
uc007vdp.2	1209
uc007lgb.1	1191
uc011wwa.1	2200
uc008yuc.2	4348
uc008obe.1	1992
uc008mmi.1	6487
uc007svq.2	7837
uc012gyy.1	4579
uc008zap.1	51
uc009qai.1	572
uc008dko.1	3934
uc007vis.1	2744
uc008lda.1	40
uc011ylh.1	6690
uc009qhj.1	69
uc011xbw.1	1193
uc011wln.1	1439
uc007zmp.2	2034
uc009stq.3	3464
uc009tql.1	1040
uc009niw.1	1768
uc008sln.2	425
uc012gmb.1	3738
uc008hen.1	2245
uc008sdo.1	2479
uc012fkt.1	3073
uc009iar.1	4022
uc012hrm.1	570
uc011wwn.1	4219
uc008qbo.1	1103
uc007mvn.1	2439
uc012fnf.1	4414
uc009gqb.1	1972
uc009cfb.2	4227
uc008ufy.1	2883
uc007rjc.2	2464
uc009cya.1	485
uc008ubu.1	3320
uc008msb.1	666
uc008lom.1	951
uc008iah.1	1698
uc008aft.1	547
uc007nln.1	3238
uc008odz.2	3603
uc012eby.1	3098
uc008wln.2	1072
uc009pxg.1	1401
uc007pab.2	1296
uc008oxu.1	2457
uc008iak.1	3305
uc008jjo.1	1623
uc011ypo.1	503
uc007fsp.1	25
uc008anu.1	1802
uc012hal.1	3720
uc009uyk.1	498
uc008omi.1	3006
uc007akb.2	2193
uc007jgu.2	4159
uc008wmm.1	1183
uc007gqx.2	1087
uc007ulg.2	3174
uc007bmc.2	6599
uc007ctu.2	1117
uc011wso.1	1190
uc009fip.1	1760
uc009qtu.2	2760
uc007sug.1	4273
uc007oxu.1	930
uc009qdh.2	2042
uc008yad.1	4298
uc008blu.1	30
uc007rsd.1	3472
uc009gnj.1	1607
uc007pml.1	2976
uc009ucp.1	874
uc009dvc.2	5945
uc007eku.1	1206
uc008hik.1	3046
uc007zmv.1	1849
uc009lse.1	1579
uc009ehj.1	968
uc008dlw.1	1779
uc007sbb.1	478
uc009bmi.1	1061
uc011xlf.1	1045
uc009uhj.1	299
uc008bqo.2	2042
uc008usu.1	1417
uc011ytw.1	3821
uc007esx.2	3048
uc008fmf.1	3086
uc011ycw.1	8097
uc007hly.1	1618
uc007zlg.1	6404
uc008fxq.1	1915
uc007rsb.2	10671
uc009lcg.1	224
uc009dwt.1	34
uc008etu.1	5398
uc008wou.1	2769
uc008bzu.1	482
uc008fpy.1	1082
uc009ajx.1	1304
uc012diq.1	3748
uc008lks.1	3063
uc008nwo.1	1690
uc009ozx.2	2104
uc007nus.1	1061
uc008uvz.2	1102
uc011yte.1	81
uc008ooi.1	2475
uc009kin.1	1563
uc008sff.1	4459
uc008qtp.1	3982
uc009tpb.2	6915
uc008gql.1	2350
uc009qgv.1	29
uc009jdr.1	1112
uc009fxg.1	3511
uc008lbu.1	39
uc008qyj.1	4210
uc009mlr.2	2671
uc008tik.2	2120
uc008vjw.1	545
uc008pyr.1	1844
uc009een.2	2632
uc012csr.1	80
uc009foy.1	3183
uc008wmh.2	16872
uc012cfp.1	2073
uc012bod.1	5023
uc008apj.1	3398
uc008wss.1	2541
uc008iim.2	4869
uc007tlf.2	1120
uc007gfa.1	487
uc008bzk.1	1385
uc011xce.1	5658
uc012gyj.1	1117
uc008xgw.1	544
uc007ofn.1	3237
uc008gyw.1	2834
uc007ykc.2	1118
uc009jci.1	945
uc008tao.2	913
uc012atb.1	1712
uc011xrj.1	101
uc007ler.2	3326
uc009bmu.1	1764
uc008smj.2	425
uc008lhr.1	3827
uc007xvu.2	1050
uc007tma.1	2753
uc008ufo.1	951
uc012cyw.1	1704
uc009ugl.2	2353
uc012gvo.1	798
uc009uhp.1	5697
uc012gvs.1	1675
uc009otx.2	3173
uc012doi.1	5348
uc012dzg.1	1410
uc007vdr.2	9328
uc007zui.1	2104
uc007egj.1	1820
uc012edm.1	3693
uc008kvt.1	1979
uc007idc.1	5730
uc007lro.1	1062
uc009hyw.1	1272
uc008cmt.1	939
uc007oig.1	3369
uc012coy.1	2947
uc008hgh.2	555
uc007jvr.1	1652
uc007ghx.1	6071
uc008zwn.1	1523
uc007yxs.1	4559
uc009uxs.2	811
uc012hkp.1	1237
uc007ptu.1	2983
uc012alh.1	972
uc008nnq.2	3590
uc007uhe.1	1112
uc007ctg.2	12767
uc009nzw.2	3971
uc007dlk.1	2481
uc007rnb.1	3827
uc007mon.2	8226
uc009txb.1	773
uc008tkx.1	1822
uc008ldf.1	35
uc007gpm.1	66
uc008pok.1	3571
uc007tya.1	4345
uc011yza.1	4170
uc009jua.1	2349
uc008fln.1	31
uc007wpl.2	2277
uc009khp.1	924
uc009cnp.2	1863
uc008xul.1	5464
uc008cus.1	4560
uc008jkq.1	4128
uc012aci.1	2085
uc007eks.2	8540
uc007dfb.2	1833
uc008fnr.1	586
uc007ext.1	1621
uc011wsv.1	1595
uc007upg.1	6177
uc012fot.1	2582
uc007zqw.1	733
uc012gaz.1	351
uc008yqd.1	4833
uc008vpj.1	912
uc007afh.1	2447
uc009khj.2	3451
uc008bef.1	2734
uc008oqf.2	2019
uc007elx.1	629
uc011wts.1	4627
uc009kkl.1	507
uc011xav.1	385
uc007ypq.1	4940
uc012cdd.1	3298
uc007zih.2	4200
uc007jcz.1	3589
uc008ddp.1	1720
uc008kpl.2	1100
uc008nnw.2	1083
uc009vep.1	1676
uc012ayw.1	365
uc007yyo.2	4468
uc009puw.1	3305
uc009uok.1	1938
uc012hhl.1	69
uc012gcr.1	2251
uc008wti.2	956
uc008uyu.2	4037
uc008ozg.2	6625
uc008zbs.1	62
uc009uuf.2	1520
uc009pig.2	1919
uc012fxo.1	4038
uc008iyj.1	2645
uc008aox.1	2409
uc007qwl.2	1456
uc007ibc.1	786
uc008dqp.1	2448
uc008jnc.2	16348
uc007via.2	4584
uc008eog.1	997
uc012dkz.1	3543
uc009heb.1	2674
uc009pph.1	116
uc007dtm.1	943
uc008znk.1	2610
uc007gnc.2	1300
uc012aha.1	1325
uc008scr.2	2390
uc008nmy.1	5752
uc007qpm.2	1046
uc012gvq.1	1865
uc009jya.1	4846
uc012fwt.1	1663
uc007bpt.2	4474
uc009lfv.1	293
uc012chh.1	7919
uc007qsr.1	1965
uc007ozv.1	2139
uc008jun.2	1487
uc009cec.1	901
uc009kop.2	1517
uc008ona.1	1619
uc008gju.2	646
uc012giu.1	3406
uc009nje.2	2030
uc008fnp.1	1830
uc009ohr.1	4165
uc007mcs.1	1177
uc008wxr.1	2165
uc009ltf.2	6337
uc009cad.1	1710
uc008evo.1	2866
uc007rjq.2	509
uc009jji.1	3868
uc008oan.1	872
uc007tjp.2	4891
uc007hky.1	1479
uc009los.1	2246
uc011xxa.1	1416
uc009uin.1	1734
uc009jcp.1	945
uc007omf.1	39
uc007ckm.1	7246
uc008dhr.1	73
uc007qao.2	1600
uc008wzu.1	4537
uc007ifh.1	4140
uc012bcf.1	3985
uc009hgn.1	453
uc011wwg.1	2119
uc008qnt.2	2975
uc009ucf.2	5050
uc012hpx.1	3482
uc008bdb.1	709
uc012beu.1	2499
uc007jdj.1	780
uc009tbw.1	2584
uc012gla.1	3599
uc007esi.1	1763
uc012dsv.1	2333
uc009bqk.1	550
uc009qnx.1	4944
uc007ydk.1	4490
uc007lgf.1	948
uc008pni.1	998
uc007hhm.1	1180
uc009bih.2	5613
uc008mjd.2	3501
uc008pwe.2	1813
uc009pdf.2	4432
uc008cvi.1	2793
uc007spt.1	56
uc008aaz.1	7295
uc009tmv.1	5288
uc009dkb.1	4521
uc009okh.1	651
uc009btl.1	5222
uc008yre.2	4874
uc008ley.1	35
uc009abf.2	802
uc008sac.1	1060
uc007wwv.1	2576
uc007kbu.1	939
uc008lxd.1	1667
uc009jgf.1	4480
uc009dho.1	7212
uc009rte.1	4833
uc008kzp.1	38
uc008hyx.1	1631
uc008bxa.2	2039
uc007qoi.2	1267
uc012afj.1	493
uc007hps.1	936
uc008uav.2	2289
uc009hhd.1	7467
uc008jqd.1	1160
uc007phx.2	4688
uc007xge.2	2840
uc008dlq.2	1720
uc009jrh.1	3100
uc008gzu.1	6829
uc007fpq.2	5325
uc009rrs.1	1060
uc007itr.1	1892
uc009stp.2	3137
uc012eco.1	2823
uc009ntk.1	1144
uc009mia.2	1679
uc009ruh.1	1486
uc009dlu.2	8301
uc008wff.1	3514
uc012eey.1	16481
uc007nxh.1	1354
uc012eim.1	5521
uc012cwt.1	4195
uc009jod.1	3104
uc011ybu.1	2562
uc009fup.1	3142
uc009cxq.2	4526
uc007nft.2	1457
uc012hah.1	1666
uc007vjm.2	1354
uc009ose.1	1082
uc009rmx.2	3104
uc007iwj.1	4583
uc012fhx.1	1906
uc008nzg.1	1598
uc008dla.1	2748
uc007bzm.2	4484
uc012fxy.1	278
uc007tcr.2	1326
uc007nup.2	3650
uc009jlj.2	6617
uc007lvb.1	36
uc007jqg.1	13704
uc007rqb.1	4135
uc009dwx.1	36
uc008eaw.1	2610
uc007opv.1	29
uc011yfb.1	2733
uc008jjv.1	3173
uc008aeg.1	295
uc008vkb.1	5613
uc008cib.1	1248
uc008unt.1	1990
uc007pbb.2	1477
uc008mao.1	1543
uc009ppb.1	56
uc008abg.2	6035
uc007dcx.2	6914
uc008alb.2	604
uc012ets.1	766
uc007qwq.1	310
uc008iyn.2	3741
uc009rcr.1	4091
uc008siu.1	734
uc011zfz.1	9066
uc007nlh.1	8072
uc012als.1	1689
uc009qby.2	2999
uc007kgh.1	3500
uc007chr.2	1231
uc009pim.1	5125
uc009cks.1	34
uc008rjl.1	1720
uc008alu.2	4967
uc007bys.1	2623
uc012hhi.1	2091
uc008nbd.1	36
uc008dcy.2	1988
uc009nwl.1	1493
uc007wre.1	30
uc009kkn.2	2192
uc011ywu.1	2121
uc007bcy.1	2338
uc011xgc.1	8836
uc008tbw.1	3491
uc009uxr.1	828
uc007vfo.2	3227
uc008xqg.1	735
uc007mqt.2	5112
uc008ome.1	1899
uc007mbf.1	31
uc009mwh.1	1868
uc009iuz.1	939
uc007lzr.1	3652
uc008iae.2	4300
uc009hlb.1	70
uc007ixd.1	2297
uc007but.2	932
uc009cfg.1	2041
uc007ggo.1	3677
uc009spo.1	3920
uc008drp.2	1856
uc008yrl.1	2176
uc008auh.2	2457
uc007bdc.1	2131
uc012dhe.1	1346
uc007euy.2	4669
uc009jpe.1	4534
uc009njr.1	273
uc008ctu.1	1212
uc007fxe.1	1815
uc008dik.1	30
uc007kma.2	2283
uc008iuu.2	2778
uc011zuz.1	256
uc009fxe.1	1123
uc008kdf.1	4197
uc011zjd.1	3964
uc008ahw.1	1442
uc009uad.1	11406
uc009dfv.2	3125
uc007kfj.2	4239
uc007dcw.2	6992
uc008qls.1	1625
uc009rhm.1	2667
uc007qpf.1	624
uc007jxo.1	1626
uc009bwn.1	2134
uc007wxf.1	3075
uc007wsm.2	1751
uc009irp.2	3997
uc007wul.1	4973
uc008ghk.1	2238
uc008zwe.1	3712
uc008kno.2	940
uc009gni.1	753
uc009tnf.2	547
uc009fan.2	3614
uc008qdf.1	491
uc009ukr.2	5539
uc009don.1	7519
uc009jla.1	1978
uc008sju.1	405
uc007umu.2	2800
uc007mmh.1	1377
uc009hcv.1	30
uc009ech.1	38
uc009lqi.1	3813
uc009csj.1	836
uc009jye.2	3876
uc008mkw.1	2328
uc007eqv.1	1635
uc009tvj.1	695
uc008hfc.2	3280
uc007ehk.2	3623
uc009ilp.1	1008
uc009kvt.1	1266
uc008zny.1	2600
uc007pfj.1	1996
uc007hvp.1	3951
uc009gak.1	1813
uc009bkd.1	746
uc007ifx.1	546
uc009aaf.1	1654
uc007gtr.1	3413
uc009tvv.1	4916
uc012dhj.1	1517
uc009qxk.1	3018
uc007grx.2	8831
uc007afz.1	5784
uc009gpt.2	880
uc008rzt.1	4361
uc007aku.1	5710
uc007bbm.1	4360
uc008jlp.1	939
uc007lys.1	935
uc008vfr.1	1650
uc008gya.1	6520
uc009ihb.1	3738
uc008faz.1	1431
uc009bfi.1	3410
uc011xzr.1	2616
uc009eep.2	2641
uc008vgo.1	5025
uc007zct.1	2919
uc007tuh.1	320
uc007sdc.1	519
uc007anf.1	1729
uc007fzr.2	1608
uc007jur.1	1728
uc009nru.1	964
uc008kfk.2	958
uc009vbd.1	2574
uc012cdq.1	488
uc007sdo.1	1150
uc009rcq.1	3772
uc008fra.1	1128
uc007qud.1	4565
uc007wvs.1	4442
uc008dgi.2	664
uc009nqa.2	1928
uc011zyt.1	1776
uc007nqj.2	3404
uc009nqx.2	1190
uc008mos.2	1805
uc008itq.1	7841
uc008zxd.2	1827
uc012abt.1	2281
uc007nak.2	4376
uc011ykw.1	23
uc009rsk.1	1462
uc009qzp.1	2475
uc008npt.1	1902
uc007xms.1	2008
uc009ukl.2	3079
uc008rju.2	2656
uc007olq.1	31
uc007ifr.2	2205
uc008htn.1	1936
uc008vvm.1	3370
uc012ctx.1	1172
uc009phm.1	1350
uc009jjz.1	3069
uc008mfx.1	1967
uc009lzu.1	2104
uc012gfd.1	953
uc007jgg.2	4425
uc009rog.1	1789
uc007ejm.1	445
uc008owf.2	1937
uc008szo.2	1686
uc008fac.2	2966
uc009twb.1	1395
uc008enn.1	2945
uc007zbe.1	3730
uc012bru.1	1351
uc007twy.2	1889
uc008gwe.1	951
uc007bbo.1	4976
uc009npa.2	4362
uc007gwj.1	661
uc012heq.1	739
uc008xuc.1	6553
uc008qsw.1	8817
uc009eub.2	5070
uc007rft.1	365
uc008unk.1	959
uc011zox.1	3533
uc007dbs.2	13307
uc007tii.2	3557
uc009lff.1	2956
uc012esi.1	878
uc008oew.1	3854
uc011yrx.1	2657
uc009nty.1	10305
uc007oew.1	1566
uc009fiw.1	840
uc008qfe.1	7755
uc007zbk.1	3992
uc007bka.1	7409
uc008ogt.1	1295
uc007xjk.2	2825
uc009rpg.2	1731
uc009juh.1	1475
uc009tfu.1	703
uc008wil.2	2395
uc008emg.2	4472
uc009hjs.1	30
uc007ftx.1	2132
uc008pcw.1	3514
uc012dsk.1	981
uc007akp.1	1761
uc009lxs.1	3446
uc008rsr.2	2702
uc012hju.1	82
uc007twh.2	1588
uc008eep.1	4108
uc007sul.1	1018
uc007ivr.1	3143
uc007akw.1	1629
uc007sop.1	40
uc007qtw.1	1873
uc009jdo.1	1810
uc007fvb.1	1548
uc008jbu.2	4254
uc008fjg.1	41
uc009pjq.1	2093
uc009nsn.1	3742
uc008tzv.1	2904
uc011zvt.1	1971
uc011ztz.1	2147
uc007vwr.1	53
uc007zpr.1	25
uc012aqy.1	2382
uc011zuq.1	14972
uc007qdh.2	1998
uc009cjc.1	670
uc007tgs.1	4033
uc011ybh.1	1500
uc007ttb.1	298
uc011ybv.1	86
uc007est.1	3948
uc009fga.2	969
uc008qlh.1	1800
uc008uzn.2	5361
uc012exd.1	933
uc007etz.2	1220
uc009ije.1	1051
uc007fpf.2	4954
uc007dib.1	1226
uc007tbd.1	4854
uc009bae.1	2191
uc012cyy.1	3030
uc007bcx.1	1299
uc007rnj.2	1930
uc007rvj.2	6662
uc009kmc.1	14963
uc007ljq.2	777
uc007dgn.2	794
uc009sid.1	29
uc009jow.2	2272
uc009hrg.1	29
uc007wsz.1	1984
uc011wro.1	3308
uc007cvw.1	571
uc009tvz.2	1518
uc007fov.1	600
uc009nng.2	2173
uc007xpr.1	1653
uc009ebo.1	30
uc008fck.1	749
uc008ciw.2	3405
uc007hqp.1	939
uc009itq.1	939
uc008iqw.1	4751
uc008muq.1	455
uc008mdc.1	3271
uc007rse.2	2382
uc008zlo.1	824
uc007wmc.1	2277
uc008rrt.2	4210
uc008zqw.1	5723
uc008lyv.1	1589
uc011ynt.1	3397
uc012eld.1	3213
uc009ndy.1	1564
uc009inw.2	1917
uc007kqs.2	1421
uc009amz.2	2002
uc007hgc.1	3345
uc009qsy.1	2080
uc008miw.2	3595
uc007mcb.1	454
uc008tmw.1	5990
uc009oum.1	3525
uc012hnd.1	4306
uc012civ.1	951
uc008uwr.1	2038
uc008myo.1	37
uc007ztb.2	3590
uc007uji.1	1894
uc012bwc.1	2384
uc007hiq.2	3374
uc009qln.1	99
uc012bwn.1	11100
uc007slz.2	911
uc009egw.1	989
uc007ksm.1	5682
uc007hfx.1	3134
uc007eio.2	2328
uc007ajh.1	1679
uc009mzo.1	3158
uc008ypa.2	2656
uc008qob.2	1591
uc008qtt.1	1993
uc008wlm.1	2293
uc007sii.1	29
uc007nam.1	1676
